"","title","point","review"
"479","청년경찰","10","청년경찰페미들 몰려왔네ㅋㅋ 감독님 무시하세요 "
"480","오션스8","9","오션스8중간중간 재미있는 부분들이 많아서 지루하지가 않아서 ㅎ 한번 더 영화관가서 볼 생각이예요 ㅎ "
"481","탐정: 리턴즈","8","탐정: 리턴즈진짜 오락영화의 진수! 이것이야 말로 킬링타임영화..시간가는 것이 안느껴짐 "
"482","데자뷰","2","데자뷰욕하러왔는데 다른분들이 대신해줘서 맘이좀풀림 "
"483","버닝","6","버닝개인적으로 열린결말을 안좋아해서... "
"484","유전","6","유전토니 콜렛 연기가 압도적이라 몰입도는 좋은데 사건과 결말에 대한 암시가 좀 투박해요. 인디영화처럼 투박한 느낌이 있는데 그래서 무서우려다 말았어요. 악마숭배 씬에 대한 연출이 특히 어설퍼서 후반부로 갈수록 몰입이 떨어지네요. "
"485","그것","4","그것지금부터 놀래킨다? 하고 놀래키는 영화 "
"486","탐정: 리턴즈","10","탐정: 리턴즈ㅋㅋㅋ이광수 하드캐리입니다 아직도75만명인거이해안됩니다  꼭보세요 "
"487","탐정: 리턴즈","7","탐정: 리턴즈너무 배우들 케릭터에만 의존한영화 "
"488","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤재미있게  잘~봤네요사질 전편이 더 재미있는듯 "
"489","정사 : 착한 며느리들","1","정사 : 착한 며느리들좁은 장소에서의 무한 반복... "
"490","탐정: 리턴즈","10","탐정: 리턴즈안웃었던적이없네요^^탐정시리즈 다 재밌어 "
"491","탐정: 리턴즈","10","탐정: 리턴즈꿀잼 핵잼 ㅋㅋ처음부터 끝까지 쟈밋네용 "
"492","독전","8","독전Iwiwjsjziqiajdoxoskdjxjdjejdnxjsiwidjdjxjsjwjdjdnejzkcjrjzndiejdjdnekzjfjejxjxjdjdjxjdkskskxjxjdjdjdjxjxjdjxj "
"493","요정 미인관","3","요정 미인관나름의 변모는 있었지만... "
"494","탐정: 리턴즈","9","탐정: 리턴즈이광수에 의한 이광수를 위한 영화 "
"495","가루지기: 변강쇠 더 비기닝","1","가루지기: 변강쇠 더 비기닝비슷한 경우들 중 못 한 경우... "
"496","눈에는 눈 이에는 이","6","눈에는 눈 이에는 이단역들 부모들이 돈이 많나..단역좀 신경써요 ㅠ "
"497","오션스8","6","오션스8기대를 너무 했나봐요. 그치만 산드라블럭과 케이트 블란쳇은 역시 멋지네요 "
"498","탐정: 리턴즈","9","탐정: 리턴즈볼만하다.1편도 봐야겠다 "
"499","탐정: 리턴즈","10","탐정: 리턴즈광수캐리꿀잼권상우도 굳 "
"500","타이타닉","10","타이타닉말이필요없는거같다 마음까지울리는영화 "
"501","탐정: 리턴즈","10","탐정: 리턴즈재밌었어요ㅎㅎ이광수가 너무 웃겼습니당 "
"502","독전","8","독전배우 한명한명의 색이 제대로 물든영화 "
"503","탐정: 리턴즈","10","탐정: 리턴즈웃기기만 하진 않다. 은근 추리도 있는 영화 "
"504","독전","10","독전크으...또보고싶은영화 "
"505","앤트맨","8","앤트맨개미같이 작은 히어로의 상상력을 충족시켜주는 영화. "
"506","독전","10","독전15세인거만 빼면 ㄹㅇ 인생영화 "
"507","커뮤터","7","커뮤터이정도면 시간 보내기 딱 좋음. "
"508","툼레이더","2","툼레이더앞도 뒤도 없는 진부한 영화....후회... "
"509","헝거게임 : 더 파이널","7","헝거게임 : 더 파이널그래도 의미있는 마무리. "
"510","사랑할 때 이야기하는 것들","10","사랑할 때 이야기하는 것들지금 보고있는데  왜몰랐을까? "
"511","버닝","1","버닝알바 개xx들아 니들은 자존심도없냐 버러지ㅅㄲ들아 캬~~~툇!!! "
"512","헝거게임:모킹제이","7","헝거게임:모킹제이너무 많은 기대는 하지말자. "
"513","스플라이스","8","스플라이스흠... 엔딩 찹찹하구만... 과연 어떻게 됬을고... "
"514","헝거게임: 캣칭 파이어","8","헝거게임: 캣칭 파이어1편보다 나은 속편, 앞으로가 기대된다. "
"515","탐정: 리턴즈","10","탐정: 리턴즈진짜 잼있어요 ㅋㅋㅋㅋ일편 찾아서 봄 이광숰ㅋㅋㅋ "
"516","로맨틱 아일랜드","10","로맨틱 아일랜드이런 영화를 다시 볼수 있다면 얼마나 좋을까 "
"517","탐정: 리턴즈","7","탐정: 리턴즈전편에는 추리의 신선함 이번에는 웃음포텐이 팡팡 터짐 초반에는 그닥 웃음코드가 없었는데 광수형 나오면서 계속 웃었어요 ㅋㅋ "
"518","헝거게임 : 판엠의 불꽃","7","헝거게임 : 판엠의 불꽃시리즈의 나쁘지 않은 출발. "
"519","그날, 바다","10","그날, 바다너무 소름이 돋습니다세월호 .. 잊지않겠습니다어른들이 미안합니다 "
"520","독전","10","독전내 시간은 '독전'속에 있었다. 연기며 스토리며 소름돋았음. 최고. "
"521","나의 절친 악당들","5","나의 절친 악당들영화가 중구난방임ㅎㅎ "
"522","독전","8","독전엄청 재밌었다. 근데 진짜 청불아닌줄은 몰랐네... "
"523","플라이트플랜","9","플라이트플랜모처럼 재밌는 영화 봤네요. 본 보람이 있네요. "
"524","탐정: 리턴즈","10","탐정: 리턴즈요거 시리즈 넘 재밋네요 "
"525","고령화 가족","5","고령화 가족영화가 진행되는 구성이 고령화. "
"526","오션스8","10","오션스8너무재밌음ㅜ 시원시원하구 여자들다 넘천재야... 존멋터짐 "
"527","독전","10","독전류준열 반전 와우.... "
"528","버닝","2","버닝졸라 짜증나는 영화 ㅜ ㅜ 머지 대체? ? "
"529","오션스8","10","오션스8다른사람들 평 보지말고 직접 영화보고 판단하세요 ㅋㅋㅋ 그래서 전 잘봤습니다. "
"530","챔피언","8","챔피언정말 마동석'만' 믿고 간 영화. 여자아역배우는 귀여웠다. "
"531","사랑할 때 이야기하는 것들","10","사랑할 때 이야기하는 것들세상에는 참 알려지지 않은 명작이 많은거 같다.왠만한 천만영화보다 훨씬 따뜻하고 마음에 와닿는 영화다. "
"532","곤지암","9","곤지암혼리 쉣 쉣 쉣 바나나쉐이크 "
"533","쥬라기 월드: 폴른 킹덤","6","쥬라기 월드: 폴른 킹덤재밋어요 좀 지루한 부분도 있어서 별 세개 "
"534","탐정: 리턴즈","10","탐정: 리턴즈스토리와 배우의 조합이 너무 좋아요.웃다 보니 영화가 끝나네요. "
"535","유전","10","유전재밌었습니다. 귀신이 무섭고 갑툭튀로 놀래키는게 중점인 공포라기보단 소름돋고 기괴한 영화. 간만에 좋은 최신 공포영화를 봐서 기분 좋았습니다. "
"536","탐정: 리턴즈","10","탐정: 리턴즈더 비기닝은 재밌긴 했ㅈㅣ만 뭔가 좀 부족한 느낌이었는데 리턴즈는 그걸 보완한듯. 더 알차고 재밌어졌다 "
"537","탐정: 리턴즈","10","탐정: 리턴즈기대한하고 봤는데 진짜 와전 웃기고 너무잼있어용!! "
"538","아이 필 프리티","8","아이 필 프리티평론가 김소미 : 경로를 이탈한 내비게이션을 지켜보는 괴로움처럼  이렇게 적고 4점 박아놨네 ㅎ 한심하다 국내 평론가라는 양반들 ㅎㅎ "
"539","탐정: 리턴즈","9","탐정: 리턴즈박수치며 대박 웃다 나옴! 다만  쫀쫀한 긴장감이나 완벽한 구성감은 좀 떨어졌지만 한국인의 정서에 잘 맞는 영화! "
"540","피터 래빗","10","피터 래빗피터 늠 겨버영 헹 ♡♡ 기요미 "
"541","탐정: 리턴즈","10","탐정: 리턴즈가족들이랑봤는데재밋네요 "
"542","탐정: 리턴즈","10","탐정: 리턴즈킬링타임으로 좋아요. "
"543","탐정: 리턴즈","10","탐정: 리턴즈존잼 진짜 이광수 하드캐리 "
"544","7년의 밤","5","7년의 밤배우들 연기 때문에 5점 준다... 진짜 감독은 영화판 떠라 "
"545","탐정: 리턴즈","10","탐정: 리턴즈최근에 본 국내 영화중 손에 꼽을 정도로 잘만든 영화 같습니다 "
"546","독전","10","독전진서연 님 연기가 계속 기억에남아요 "
"547","곤지암","5","곤지암지현이 샤브샤브 좀 사줘라. 귀신가스나 서클렌즈 밖에 기억안나네 "
"548","아수라","8","아수라관람객들 평점이 6점대인데 펑론가 평점이 좀 더 높다는게 엄청난 힌트임. 난 재밌게봄. 현실감은 약간 떨어지지만 충분히 의미있는 작품이라고봄. "
"549","화려한 외출","2","화려한 외출수위도약하고스토리도너무흔하네 "
"550","독전","8","독전볼만합니다. 재미도있고~~ "
"551","오션스8","10","오션스8저러다들키면어쩌지 내는 못보겠다 ㅎ헉헉 이런 씬 없어서 존좋 "
"552","오션스8","8","오션스8그냥 소소한 재미로 볼만해요 "
"553","탐정: 리턴즈","10","탐정: 리턴즈긴장+코믹 둘 다 느낄 수 있습니다 "
"554","탐정: 리턴즈","10","탐정: 리턴즈오랜만에 잼잇게영화봣네요 ㅋㅋㅋ "
"555","탐정: 리턴즈","10","탐정: 리턴즈광수!믿고 봄 괜찮았어 "
"556","오션스8","8","오션스8케이트블란쳇 신드라블록 "
"557","탐정: 리턴즈","10","탐정: 리턴즈웃으면서 볼수있어요ㅎㅎ지루한틈없이 집중도잘됩니다 "
"558","아수라","10","아수라아쉽다 이멋진 명작이... "
"559","독전","10","독전김주혁 마약연기 소름끼쳤음. 꼭 내앞에서 마약먹고 협박하는것 같았음. "
"560","박열","1","박열아니 그래서 한게 뭐냐고 ㅋㅋ 남으나라 가서 깽판논거가 다네 "
"561","탐정: 리턴즈","9","탐정: 리턴즈시원하게 웃고 즐기면서 보기 좋은 영화 "
"562","똥개","10","똥개최고의 영화ㅜㅜ 아 진짜 너무 잘봤음ㅜㅜ "
"563","버닝","10","버닝호불호가 강하겠다. 분명한 감독은 천재 "
"564","오션스8","10","오션스8정말 재밌었어요 앞으로도 여성이 주도하는 영화가 많이 생기면 좋겠네요 "
"565","탐정: 리턴즈","6","탐정: 리턴즈과한설정 순간순간재미있는  부분은 있음 "
"566","탐정: 리턴즈","10","탐정: 리턴즈광수 캐리 mvp 1st "
"567","스피드","10","스피드최고져 다시봐도 감동~ "
"568","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤애들  존나싫어  ㅠㅜ 강아지도  조용히하라면  알아듣는다  이것들아 영화보러갔다  화만남 "
"569","탐정: 리턴즈","10","탐정: 리턴즈아진짜 이광수 미쳐따ㅋㅋㅋㅋ졸라잼잇다 "
"570","라 밤바","10","라 밤바명작입니다. OST 카세트테이프 늘어질정도로 들었다는... "
"571","탐정: 리턴즈","2","탐정: 리턴즈노잼  뻔한 스토리 억지 웃음 "
"572","오션스8","6","오션스8말 그대로 너무 지루하고, 별 내용도 없고, 흔하디 흔한 식상한 영화....출연진만 화려함... 장르 특성도 제대로 못 살려서 기본도 못하는 듯.. "
"573","탐정: 리턴즈","10","탐정: 리턴즈너무 꿀잼 재밌습니다~꼭보세요 "
"574","탐정: 리턴즈","10","탐정: 리턴즈배우들이 캐릭터를 잘 소화해낸듯 하다 "
"575","오션스8","10","오션스8출연자분들 다 너무 멋있고 재미있었어요 앞으로 이런 영화가 많이 나왔으면 좋겠네요ㅎㅎ "
"576","7번째 내가 죽던 날","1","7번째 내가 죽던 날메갈년들 파티영화 ㅉㅉ  참교육당하는거 통쾌하다 "
"577","유전","6","유전배우들의 연기는 좋았고 긴장감을 주는 분위기 조성까지도 아주 좋았다. 다만 임펙트있는 스릴은 부족하고 이야기의 완성도는 아쉽다. "
"578","탐정: 리턴즈","10","탐정: 리턴즈굳즐겁게봤어요.ㅎㅎ "
"579","오션스8","10","오션스8중간에 영상오류가 나긴했지만 전체적인 내용은 재밌었네요 ㅎㅎ 여러모로 기억에 남는 하루네요 "
"580","탐정: 리턴즈","10","탐정: 리턴즈최고의 듀오 최고의 영화 최고의 시리즈 "
"581","탐정: 리턴즈","9","탐정: 리턴즈뻔한 전개로 예상 가능한 스토리였다. 하지만 웃음 전개는 예상 못했다. 방심하면 큰 웃음 다친다. 모든 것이 예상 가능했지만 그 예상을 어떻게 웃기는 지가 관전 포인트다. 방심하지 마라. "
"582","사랑할 때 이야기하는 것들","1","사랑할 때 이야기하는 것들시작부터 모텔에서 OOO  두판.결혼할년이 OOO하자고  술마시고 OOO하자고하는 여자.더럽게 시작하는구만. "
"583","오션스8","10","오션스8재미는 그닥... 앤해서웨이 하나로 10점 "
"584","짝패","8","짝패멋진 액션영화. 굿~~ "
"585","탐정: 리턴즈","6","탐정: 리턴즈초반엔 좋은데 중반부터 조금 지루해 짐. "
"586","탐정: 리턴즈","10","탐정: 리턴즈잘만들었네요.. ㅎㅎ 권상우씨 나이들수록 더 멋있어 지는것 같아요 "
"587","더 포스트","10","더 포스트긴장감은 최고다   역시 스필버그 "
"588","캐리비안의 해적 - 세상의 끝에서","10","캐리비안의 해적 - 세상의 끝에서진짜 재밌었어 ...ㅠㅜㅜ "
"589","오션스8","10","오션스8최고다 2차찍으러 갑니다 "
"590","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤조용한 영화관에서 봐서 다행이다 짱잼ㅎㅎㅎㅎ "
"591","스파이더맨 3","10","스파이더맨 3저한테는 최고의 스파이더맨 시리즈였습니다. "
"592","탐정: 리턴즈","10","탐정: 리턴즈극장에서 계속 웃으면서 봤네요!진짜 재밌어서 많은 사람들이 봤으면 좋겠네요! "
"593","오션스8","8","오션스8가볍게 보기 좋은 영화. "
"594","캐리비안의 해적: 낯선 조류","10","캐리비안의 해적: 낯선 조류시즌중에선 아쉬웠지만 그래도 재밌어요 "
"595","쥬라기 월드: 폴른 킹덤","6","쥬라기 월드: 폴른 킹덤애들은 좋아할 것 같네요 "
"596","얼리맨","10","얼리맨깨알재미에 훈훈한 감동까지 12년이라는 세월동안 장인정신을 보여준 아드만 대단해용! "
"597","오션스8","10","오션스8이건 진리  잼나요 오랫만에 생각없이뵜어요 "
"598","캐리비안의 해적: 죽은 자는 말이 없다","10","캐리비안의 해적: 죽은 자는 말이 없다재밌었다..6언제나와요? "
"599","탐정: 리턴즈","10","탐정: 리턴즈웃음 뿐만 아니라 액션도 나름ㅋㅋ 배우들 연기가 좋아서 그런가 부담스럽지 않게 볼 수 있었습니다 "
"600","탐정: 리턴즈","10","탐정: 리턴즈억지웃음유발 진짜 싫어하는데 이건 저절로 웃음이 터져나와요!오랜만에 개그코드가 잘 맞아 유쾌했던 영화! "
"601","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤보는내내 너무 흥미진진했습니다. "
"602","탐정: 리턴즈","10","탐정: 리턴즈기대안하고 봤는데 개콘마냥 극장 사람들이랑 웃으면서 봤어요ㅋㅋㅋ이런적 처음이라 리뷰도 남겨용 "
"603","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤실감나게 재미있었어요~ "
"604","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤홯셔ㅓㅠㅎ샤 마머뉴노너우으ㅓ혀ㅑ "
"605","오션스8","8","오션스8자막이 조금 그렇지만, 재미있게 보았습니딘. "
"606","탐정: 리턴즈","10","탐정: 리턴즈짱 재밌어요! 가족과 같이 보세요! "
"607","오션스8","6","오션스8지루합니다. 왜케 평점이 좋은지 이해가 안되네요 "
"608","청년경찰","10","청년경찰ㅎㅎ올만에 한국영화 잼난거 봤네욤 "
"609","스터 오브 에코","7","스터 오브 에코어찌보면 심심하지만 이야기를 풀어가는 구성이 좋았다 "
"610","탐정: 리턴즈","10","탐정: 리턴즈소소한 재미^^ 권상우와 성동일의 캐미가 돋보인다 "
"611","오션스8","8","오션스8배우들 한명한명 매력이 넘치는 영화스토리는 예상할만 하지만알면서도 긴장감있게 몰입 할수 있다! "
"612","탐정: 리턴즈","10","탐정: 리턴즈아주 아주 재밌었어요♡ 코맥앤감동!!!! "
"613","오션스8","10","오션스810점 만점 ㄱㄱㄱ 입니다. "
"614","어웨이크","10","어웨이크스릴감 장난아님 진짜 재밌다 "
"615","오션스8","8","오션스8앤이 이쁜 줄은 알았지만 여기서 정점을 찍은 듯..다른 배우들 중 구멍은 하나도 없었는데 번역이 쫌 애매..의심하며 보게되니 집중이 안되더라.. "
"616","데드풀 2","10","데드풀 2번역 너무 수고많으셨습니다 ㅋㅋㅋ 번역 덕분에 더 재밌게 본 영화 "
"617","독전","10","독전배우들 연기가 정말미쳤다 와....!! "
"618","쥬라기 월드: 폴른 킹덤","1","쥬라기 월드: 폴른 킹덤전작에 비해 실망.. 하지만 재밌었음 애새끼 때문에 1점 "
"619","혐오스런 마츠코의 일생","10","혐오스런 마츠코의 일생오까이리 다다이마반드시 봐야하는 영화 "
"620","온리 더 브레이브","10","온리 더 브레이브소방관의 사명감과 위대함.. "
"621","탐정: 리턴즈","10","탐정: 리턴즈누구와 봐도 가볍게 웃을 수 있는 영화같아요 "
"622","부르고뉴, 와인에서 찾은 인생","8","부르고뉴, 와인에서 찾은 인생영화덕에 보고싶다 동생아~~ "
"623","오션스8","10","오션스82시간 정말 빨리 갔어요! 앞으로도 이런 영화가 많이 나와줬으면 좋겠네요ㅜㅜ "
"624","헬프","10","헬프최고에요.. 정말 시간 가는줄 모르고 봤습니다 "
"625","세인트 오브 뉴욕","10","세인트 오브 뉴욕기대않하고 보다가 많은 감동 받았어요 "
"626","벨벳 골드마인","10","벨벳 골드마인반짝이는 모든것들이 아름답다 "
"627","청설","8","청설대만영화 세번째인데 우리나라 정서와 잘맞는거 같아서 잘 보고있어요  이 영화는 부모님의 생각이 너무나 당연한건데도 우리나라완 너무 달라 더 마음아팠고 한 번 더 느끼게 하는 캐릭터였어요 킬링타임으로 보기좋은거 같아요^^ "
"628","오션스8","1","오션스8본격 레즈비언 케이퍼무비. 레즈비언 성향을 가진 사람들에겐 연성용으로 대인기라고 함. 유명 배우가 나와서 화려한 모습을 보여준다고하나, 화려함면에선 상업광고류에는 한참 못미침. 캐릭터성, 스토리라인 모두 약함. 배우의 매력만으로 110분을 버티기 힘듬 "
"629","아이 필 프리티","9","아이 필 프리티예상 가능한 스토리지만 매력적인 배우 덕에 지루함 없이 재밌게 봤습니다 "
"630","탐정: 리턴즈","10","탐정: 리턴즈3편도 만들어쥬세요  진짜 재밌어요 "
"631","아이 필 프리티","10","아이 필 프리티나를 사랑하게 만드는 영화 "
"632","청년경찰","8","청년경찰주인공 케미 굿! 글고 산부인과 원장 새끼 진짜 최악질 제일 나쁜 OOO “알 많다”는 대사 듣고 진짜 구역질나는 줄. 완전 극혐이다 "
"633","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤집에서 키우는 개만도 못한 동물인가 라는 생각에 화가 울컥함.. 인간의 이중성 쩌는 점을 새삼 느끼게 해줌. 애땜에 재수없게 집중못할까봐 일요일 심야로봤더키 조용하고 좋았음. 무섭다 라기보다. 슬프다 라거나 안쓰러운 영화였음 "
"634","독전","8","독전흥미롭고 결말이 신선하ㅔ용 "
"635","탐정: 리턴즈","8","탐정: 리턴즈너무웃지마세요 배꼽 빠지니깐ㅎㅎ "
"636","오션스8","2","오션스8이런 환상스런 라인업으로 이따위 영화를 만든 것도 신기함. 보는 내내 지루했고 캐릭터들은 매력없었고 나오기엔 라인업에 대한 일말의 기대로 인한 망설임때문에 망했고. 어떻게 저 배우들을 가지고 어떻게 이런 스토리 대사 연출이 나왔을까 싶었음. "
"637","쥬라기 월드: 폴른 킹덤","9","쥬라기 월드: 폴른 킹덤공룡 구하다가 끝나는 이야기~ "
"638","탐정: 리턴즈","10","탐정: 리턴즈관객들이랑 다들 웃음 폭탄ㅋㅋㅋ "
"639","탐정: 리턴즈","10","탐정: 리턴즈정말 기대 안하고 봤는데 넘넘 재밌었네요~ 끝나는 동안 지루하지도 않고 웃다왔습니다 "
"640","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤요즘 볼 영화가 너무 없어서 별 기대 없이 봤는데 기대 이상으로 재밌게 봤어요집중해서 긴장하며 봄 "
"641","천년여우 여우비","10","천년여우 여우비진짜 추억의 애니메이션.. 또 보고싶다 이 영화가 기억 속에 머물러있어서 너무 좋다.. 근데 여우비 목소리가 손예진이였다니 더더욱 좋다^^! "
"642","에이리언: 커버넌트","10","에이리언: 커버넌트하...영화는 진짜 재밌는데 세계관이 너무 처참하고 암울하다..데이빗 개xx "
"643","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤잼 있어요 일요일 저녁에보면 조용합니다 "
"644","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤쥬라기 공룡 1 볼때 엄마 손에 이끌려 왔는데 .. 이제는 그 소년 소녀들이 자기 자식들을 데리고 관람하네 "
"645","청년경찰","10","청년경찰난자적출!실화임? 개충격 "
"646","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤'쥬라기공원' 시리즈는 항상 공룡이 사람을 쫓는 내용이 반복된다. 하지만, 그래도 긴박감 넘치고 재밌다. "
"647","인류멸망보고서","9","인류멸망보고서돈주고보긴아까운데 3편은 정말 신박했다! "
"648","바스키아","10","바스키아내 인생 영화 .,.,.,. "
"649","탐정: 리턴즈","10","탐정: 리턴즈너무 재미있었어요! 배우들 연기도 최고고 우리나라를 대표할 코미디 탐정 영화라고 생각합니다!! "
"650","내 친구 호비 극장판 호비와 매직 아일랜드","10","내 친구 호비 극장판 호비와 매직 아일랜드재밌게잘봤어요.눈물참느라혼났네엄ㅡㅡ;;오늘도 팅가링가 부..할종일 외쳤어요~^^ "
"651","버닝","1","버닝이창동 당신진짜 , 옆에있음 날라차기봐버리고싶다. 배우들 연기력이 아깝다!!! "
"652","블랙 팬서","1","블랙 팬서마블 최악의 영화... 2편 만들지 마라.. "
"653","독전","10","독전류준열 섹시함.... "
"654","탐정: 리턴즈","10","탐정: 리턴즈재미가 꽉 찬 영화시간 가는줄 몰라요 "
"655","사랑할 때 이야기하는 것들","8","사랑할 때 이야기하는 것들오랫만에 마음에 남는 영화를 보네요 "
"656","탐정: 리턴즈","10","탐정: 리턴즈웃음코드가 딱 내스타일 ㅎㅎ "
"657","지금 만나러 갑니다","6","지금 만나러 갑니다생각보단 별로였디만 괜찮아여ㅕ "
"658","아이 필 프리티","10","아이 필 프리티굳!!!굳!!!!. "
"659","프라이드 그린 토마토","9","프라이드 그린 토마토세대를 뛰어넘는 여성들의 우정과 연대를 보여주는, 가슴 따뜻한 동지애를 느끼게 해주는 영화. 강추! "
"660","탐정: 리턴즈","10","탐정: 리턴즈기대 이상의 재미, 기대 이하의 스토리 "
"661","탐정: 리턴즈","10","탐정: 리턴즈진짜 꿀잼!!!!빵빵 터져요 "
"662","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤밑에분 말 처럼 재밋는데 영화볼때 좀 조용히 해줫으면.. "
"663","지금 만나러 갑니다","10","지금 만나러 갑니다웃펐다...원작을 봤었지만. 잘만들었다. "
"664","아이 필 프리티","10","아이 필 프리티존댐 ㅋㅋ남친이란보면 꿀잼 "
"665","오션스8","8","오션스8끝날때까지소변참음 재밌어요 "
"666","미드나잇 인 파리","10","미드나잇 인 파리상당한 여운과함께 교훈을 주는영화. 인생의 황금기는 현재이다. 그러나 현재는 언제나 불만족스럽다. "
"667","탐정: 리턴즈","9","탐정: 리턴즈흥미진진 은근 긴장도 되고 웃기고 "
"668","오션스8","4","오션스8소문난 잔칫집에 먹을것없다 "
"669","쥬라기 월드: 폴른 킹덤","7","쥬라기 월드: 폴른 킹덤클레어 여자 주인공이 너무 매력적이에요. 영화 자체는 그냥 평이한 수준이네요. "
"670","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤재밌습니다 기존 쥬라기 시리즈랑도 다르고  15세이상이었으면 더박진감 있었을듯 "
"671","탐정: 리턴즈","10","탐정: 리턴즈역시 믿고보는 조합과 재미! "
"672","체인질링","10","체인질링정신병원은 좀 문제가 있군요 "
"673","불량남녀","10","불량남녀10점짜리..엄지원 진짜 내이상형이다.. "
"674","오션스8","8","오션스8케이트블란쳇 너무 매력적이었음.... "
"675","오션스8","1","오션스8이렇게 호화 여자배우를 모아놓고 재미없는 영화가 나오다니.영화본연의 재미 대신 억지로 페미니즘을 우겨넣음.  도둑영화 의 쫄깃함은 없고,  납득할수 없는 억지만 가득하다. 이제 하다하다 도둑질까지 페미니즘? 감독이 정신 나감. "
"676","카페 6","10","카페 6서로 다른곳은 보았기에... "
"677","탐정: 리턴즈","8","탐정: 리턴즈잼써연 광수 캐리 오져따리 "
"678","아이 필 프리티","2","아이 필 프리티탈코르셋하자면서 세컨드라인 화장품은 왜바름? "
"679","탐정: 리턴즈","10","탐정: 리턴즈다음편도 기데ㅐ됩니당!! 완전 재밋엉! "
"680","쥬라기 월드: 폴른 킹덤","9","쥬라기 월드: 폴른 킹덤엔터테인먼트 영화로서의 시리즈에 생각의 여지를 담은 수작입니다. 쥬라기 시리즈를 한 차원 도약시킨 작품이라고 생각합니다. "
"681","아이 필 프리티","10","아이 필 프리티20,30대 여성들에게 추천합니다 "
"682","주먹왕 랄프","10","주먹왕 랄프마지막에 정말 감동받음.2만들어진다니 너무 기쁘다.스스로를 다시 생각해보게 하는 애니메이션 "
"683","탐정: 리턴즈","10","탐정: 리턴즈넘나 웃고 왔습니다 - ㅎㅎ 꼭 보세요 듀번 세번 보세용 "
"684","탐정: 리턴즈","9","탐정: 리턴즈전편을 보지 않았음에도 생각보다 재밌었음권상우의 연기도 발음 빼고는 나무랄데 없이 잘했음! "
"685","오션스8","10","오션스8박지훈 사라져즘.. 영화 자체는 최고 제발 봐주세요 다들 "
"686","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤여기 평점 대부분이 애들에대한 불평인데. 신기한게 내가 오늘볼때도 가스갖고 크게 물어보고. 뭔 일 날때마다 어른중 몇명이 크게 혼자 중얼거리고. 진짜 신기하다. 어떻게 다른 시간 다른 장소인데 애새끼들이나 어른들이나 똑같이 행동하네. 그런인간만 보나? "
"687","탐정: 리턴즈","2","탐정: 리턴즈추석특집으로나오면볼만한정도임..노오잼 "
"688","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤진짜 재밌음 초반은 쫌 지루한데 그이후부터는 시간후딱가고 몰입장난아님 후회안하는영화 ^^ "
"689","탐정: 리턴즈","10","탐정: 리턴즈아 얘네 왤케 웃기냐 진짜 "
"690","오션스8","5","오션스8반전도 재미도 없는.... "
"691","아따맘마 - 극장판","8","아따맘마 - 극장판일본성우진으로 보니 뭔가 색다른 느낌이.에피소드들이 좀 많았음하는 아쉬움 "
"692","침입자","2","침입자재주도 좋네 이게 5.99면 내 인생이 130점이다. 여기다 욕 쓰면 안되는데 축구 선수 졸라 기막히는 영화란다. "
"693","탐정: 리턴즈","10","탐정: 리턴즈꿀잼이었어요.ㅎㅎㅎ "
"694","슈퍼배드","7","슈퍼배드어린아이들의 동심때문에 착해지는 악당이야기. 미니언즈들 너무 귀엽다. "
"695","오션스8","10","오션스8혼자 예매해서 봤는데 소소하고 웃기고 잼있게 봤습니다~~^^ "
"696","탐정: 리턴즈","10","탐정: 리턴즈완전재미있어요후회없는영화3꼭나왔음좋겠어요ㅎㅎ "
"697","볼트","7","볼트액션배우 강아지의 정체성 찾기와 우정.강아지가 넘 귀여움. "
"698","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤공룡영화두번째인데생각보다재밌네요탄탄한근육질불사조두주인공보기좋고요유전자조작의위험성경고가좀더찐했더라면아쉬움도조금남습니다 "
"699","엑소시즘 오브 에밀리 로즈","7","엑소시즘 오브 에밀리 로즈법정 형식에서 이야기 주고 받는 부분들은 좀 지루했지만 주인공의 귀신에 신들린 연기는 너무 무서웠다. "
"700","아이 필 프리티","10","아이 필 프리티보고 한참 웃었네요 굳굳 "
"701","탐정: 리턴즈","10","탐정: 리턴즈기분탓일까요?? 진짜 더 재밌어 진 것 같아요 "
